TEAM_ID_A,GP_A,W_A,L_A,W_PCT_A,MIN_A,SEASON_A,E_OFF_RATING_A,E_DEF_RATING_A,E_NET_RATING_A,E_PACE_A,E_AST_RATIO_A,E_OREB_PCT_A,E_DREB_PCT_A,E_REB_PCT_A,E_TM_TOV_PCT_A,GP_RANK_A,W_RANK_A,L_RANK_A,W_PCT_RANK_A,MIN_RANK_A,E_OFF_RATING_RANK_A,E_DEF_RATING_RANK_A,E_NET_RATING_RANK_A,E_AST_RATIO_RANK_A,E_OREB_PCT_RANK_A,E_DREB_PCT_RANK_A,E_REB_PCT_RANK_A,E_TM_TOV_PCT_RANK_A,TEAM_ID_H,GP_H,W_H,L_H,W_PCT_H,MIN_H,SEASON_H,E_OFF_RATING_H,E_DEF_RATING_H,E_NET_RATING_H,E_PACE_H,E_AST_RATIO_H,E_OREB_PCT_H,E_DREB_PCT_H,E_REB_PCT_H,E_TM_TOV_PCT_H,GP_RANK_H,W_RANK_H,L_RANK_H,W_PCT_RANK_H,MIN_RANK_H,E_OFF_RATING_RANK_H,E_DEF_RATING_RANK_H,E_NET_RATING_RANK_H,E_AST_RATIO_RANK_H,E_OREB_PCT_RANK_H,E_DREB_PCT_RANK_H,E_REB_PCT_RANK_H,E_TM_TOV_PCT_RANK_H,TOTAL_POINTS
1610612755,71,39,32,0.549,3418.0,2023-24,113.6,111.8,1.8,100.2,17.9,0.248,0.739,0.488,0.117,2,15,14,15,17,14,12,13,27,13,27,24,1,1610612744,70,36,34,0.514,3390.0,2023-24,114.6,113.4,1.1,102.2,19.9,0.277,0.76,0.519,0.138,22,18,18,18,23,11,18,16,8,3,13,3,21,226
1610612741,71,34,37,0.479,3463.0,2023-24,112.1,113.3,-1.2,98.7,18.2,0.248,0.761,0.498,0.122,2,20,20,20,1,19,17,20,23,14,12,17,5,1610612766,70,17,53,0.243,3370.0,2023-24,106.4,116.7,-10.3,99.8,18.1,0.219,0.749,0.473,0.138,22,27,27,27,27,28,27,30,25,25,20,29,22,227
1610612739,71,43,28,0.606,3433.0,2023-24,112.9,108.9,3.9,99.4,19.9,0.234,0.769,0.506,0.134,2,8,8,8,4,17,4,8,7,20,7,13,18,1610612765,71,12,59,0.169,3423.0,2023-24,108.1,116.6,-8.4,102.5,18.5,0.247,0.779,0.509,0.151,2,30,30,30,14,26,26,27,20,15,4,10,30,249
1610612764,71,13,58,0.183,3413.0,2023-24,108.4,117.3,-8.9,105.0,19.5,0.205,0.719,0.455,0.133,2,29,29,29,18,25,29,29,9,29,30,30,17,1610612746,70,44,26,0.629,3365.0,2023-24,117.0,112.7,4.3,99.6,18.8,0.243,0.746,0.504,0.132,22,6,6,6,28,5,14,5,19,17,22,14,16,234
1610612751,71,26,45,0.366,3428.0,2023-24,110.8,113.5,-2.7,99.7,18.9,0.251,0.758,0.496,0.13,2,23,23,23,10,23,19,22,18,9,16,18,13,1610612756,71,42,29,0.592,3428.0,2023-24,115.4,112.1,3.3,101.2,19.3,0.254,0.751,0.517,0.147,2,9,10,10,10,8,13,9,11,8,19,6,25,256
1610612748,71,39,32,0.549,3413.0,2023-24,111.2,110.2,1.0,98.5,18.9,0.219,0.78,0.495,0.128,2,15,14,15,18,21,8,17,17,26,3,19,11,1610612758,70,41,29,0.586,3395.0,2023-24,114.2,113.6,0.6,101.7,20.0,0.241,0.786,0.508,0.13,22,12,10,12,22,12,20,18,6,18,1,11,12,221
1610612745,70,35,35,0.5,3385.0,2023-24,111.5,110.2,1.3,101.6,17.8,0.251,0.765,0.507,0.126,22,19,19,19,24,20,7,15,28,10,11,12,8,1610612740,71,44,27,0.62,3413.0,2023-24,115.4,109.5,5.9,100.4,19.5,0.25,0.767,0.513,0.132,2,6,7,7,18,9,6,4,10,11,8,8,14,209
1610612742,70,41,29,0.586,3360.0,2023-24,115.7,113.8,1.9,102.7,18.4,0.225,0.746,0.485,0.121,22,12,10,12,29,6,21,12,21,24,23,26,3,1610612750,71,49,22,0.69,3433.0,2023-24,113.0,106.1,6.9,99.5,19.2,0.234,0.77,0.515,0.142,2,3,4,4,4,16,1,3,13,21,6,7,23,208
1610612759,71,15,56,0.211,3423.0,2023-24,107.5,115.0,-7.6,103.6,20.4,0.23,0.76,0.491,0.144,2,28,28,28,14,27,24,26,3,22,14,21,24,1610612753,71,42,29,0.592,3428.0,2023-24,110.9,108.6,2.3,99.5,18.1,0.258,0.782,0.518,0.149,2,9,10,10,10,22,2,11,24,6,2,5,27,206
1610612760,70,49,21,0.7,3380.0,2023-24,117.3,109.4,7.9,102.3,19.2,0.212,0.733,0.482,0.121,22,3,2,3,25,3,5,2,12,28,28,27,4,1610612743,71,50,21,0.704,3413.0,2023-24,115.4,111.3,4.1,99.0,20.7,0.256,0.754,0.512,0.126,2,2,2,2,18,7,10,7,2,7,18,9,9,205
1610612749,71,46,25,0.648,3423.0,2023-24,117.3,113.1,4.2,102.6,19.0,0.217,0.77,0.501,0.123,2,5,5,5,14,4,15,6,16,27,5,16,6,1610612757,71,19,52,0.268,3448.0,2023-24,106.2,114.6,-8.4,100.1,16.7,0.272,0.733,0.489,0.149,2,26,26,26,3,29,22,27,30,5,29,22,28,235
1610612747,71,39,32,0.549,3433.0,2023-24,113.7,113.2,0.4,103.0,20.2,0.196,0.758,0.491,0.132,2,15,14,15,4,13,16,19,5,30,15,20,15,1610612738,71,57,14,0.803,3433.0,2023-24,120.4,108.9,11.5,99.8,19.2,0.249,0.766,0.519,0.12,2,1,1,1,4,1,3,1,14,12,9,4,2,219
1610612754,72,40,32,0.556,3461.0,2023-24,117.4,115.7,1.6,104.5,20.9,0.236,0.742,0.488,0.125,1,14,14,14,2,2,25,14,1,19,26,25,7,1610612752,70,42,28,0.6,3360.0,2023-24,113.2,110.7,2.5,98.1,17.5,0.295,0.765,0.529,0.135,22,9,8,9,29,15,9,10,29,1,10,1,20,214
1610612755,71,39,32,0.549,3418.0,2023-24,113.6,111.8,1.8,100.2,17.9,0.248,0.739,0.488,0.117,2,15,14,15,17,14,12,13,27,13,27,24,1,1610612762,71,29,42,0.408,3433.0,2023-24,112.8,117.6,-4.8,102.4,19.2,0.285,0.758,0.523,0.15,2,22,22,22,4,18,30,24,15,2,17,2,29,251
1610612763,71,24,47,0.338,3428.0,2023-24,104.3,111.3,-7.1,100.7,18.0,0.228,0.749,0.48,0.149,2,24,24,24,10,30,11,25,26,23,21,28,26,1610612739,71,43,28,0.606,3433.0,2023-24,112.9,108.9,3.9,99.4,19.9,0.234,0.769,0.506,0.134,2,8,8,8,4,17,4,8,7,20,7,13,18,209
1610612746,70,44,26,0.629,3365.0,2023-24,117.0,112.7,4.3,99.6,18.8,0.243,0.746,0.504,0.132,22,6,6,6,28,5,14,5,19,17,22,14,16,1610612765,71,12,59,0.169,3423.0,2023-24,108.1,116.6,-8.4,102.5,18.5,0.247,0.779,0.509,0.151,2,30,30,30,14,26,26,27,20,15,4,10,30,261
1610612764,71,13,58,0.183,3413.0,2023-24,108.4,117.3,-8.9,105.0,19.5,0.205,0.719,0.455,0.133,2,29,29,29,18,25,29,29,9,29,30,30,17,1610612748,71,39,32,0.549,3413.0,2023-24,111.2,110.2,1.0,98.5,18.9,0.219,0.78,0.495,0.128,2,15,14,15,18,21,8,17,17,26,3,19,11,212
1610612737,70,31,39,0.443,3380.0,2023-24,114.9,116.8,-2.0,102.9,18.3,0.276,0.744,0.501,0.127,22,21,21,21,25,10,28,21,22,4,24,15,10,1610612756,71,42,29,0.592,3428.0,2023-24,115.4,112.1,3.3,101.2,19.3,0.254,0.751,0.517,0.147,2,9,10,10,10,8,13,9,11,8,19,6,25,249
1610612758,70,41,29,0.586,3395.0,2023-24,114.2,113.6,0.6,101.7,20.0,0.241,0.786,0.508,0.13,22,12,10,12,22,12,20,18,6,18,1,11,12,1610612754,72,40,32,0.556,3461.0,2023-24,117.4,115.7,1.6,104.5,20.9,0.236,0.742,0.488,0.125,1,14,14,14,2,2,25,14,1,19,26,25,7,255
1610612745,70,35,35,0.5,3385.0,2023-24,111.5,110.2,1.3,101.6,17.8,0.251,0.765,0.507,0.126,22,19,19,19,24,20,7,15,28,10,11,12,8,1610612761,71,23,48,0.324,3433.0,2023-24,110.6,115.0,-4.3,101.7,20.2,0.245,0.743,0.488,0.135,2,25,25,25,4,24,23,23,4,16,25,23,19,241
1610612763,71,24,47,0.338,3428.0,2023-24,104.3,111.3,-7.1,100.7,18.0,0.228,0.749,0.48,0.149,2,24,24,24,10,30,11,25,26,23,21,28,26,1610612744,70,36,34,0.514,3390.0,2023-24,114.6,113.4,1.1,102.2,19.9,0.277,0.76,0.519,0.138,22,18,18,18,23,11,18,16,8,3,13,3,21,222
1610612753,71,42,29,0.592,3428.0,2023-24,110.9,108.6,2.3,99.5,18.1,0.258,0.782,0.518,0.149,2,9,10,10,10,22,2,11,24,6,2,5,27,1610612750,71,49,22,0.69,3433.0,2023-24,113.0,106.1,6.9,99.5,19.2,0.234,0.77,0.515,0.142,2,3,4,4,4,16,1,3,13,21,6,7,23,214
1610612766,70,17,53,0.243,3370.0,2023-24,106.4,116.7,-10.3,99.8,18.1,0.219,0.749,0.473,0.138,22,27,27,27,27,28,27,30,25,25,20,29,22,1610612760,70,49,21,0.7,3380.0,2023-24,117.3,109.4,7.9,102.3,19.2,0.212,0.733,0.482,0.121,22,3,2,3,25,3,5,2,12,28,28,27,4,232
1610612740,71,44,27,0.62,3413.0,2023-24,115.4,109.5,5.9,100.4,19.5,0.25,0.767,0.513,0.132,2,6,7,7,18,9,6,4,10,11,8,8,14,1610612759,71,15,56,0.211,3423.0,2023-24,107.5,115.0,-7.6,103.6,20.4,0.23,0.76,0.491,0.144,2,28,28,28,14,27,24,26,3,22,14,21,24,227
1610612743,71,50,21,0.704,3413.0,2023-24,115.4,111.3,4.1,99.0,20.7,0.256,0.754,0.512,0.126,2,2,2,2,18,7,10,7,2,7,18,9,9,1610612757,71,19,52,0.268,3448.0,2023-24,106.2,114.6,-8.4,100.1,16.7,0.272,0.733,0.489,0.149,2,26,26,26,3,29,22,27,30,5,29,22,28,228
1610612751,71,26,45,0.366,3428.0,2023-24,110.8,113.5,-2.7,99.7,18.9,0.251,0.758,0.496,0.13,2,23,23,23,10,23,19,22,18,9,16,18,13,1610612755,71,39,32,0.549,3418.0,2023-24,113.6,111.8,1.8,100.2,17.9,0.248,0.739,0.488,0.117,2,15,14,15,17,14,12,13,27,13,27,24,1,257
1610612737,70,31,39,0.443,3380.0,2023-24,114.9,116.8,-2.0,102.9,18.3,0.276,0.744,0.501,0.127,22,21,21,21,25,10,28,21,22,4,24,15,10,1610612744,70,36,34,0.514,3390.0,2023-24,114.6,113.4,1.1,102.2,19.9,0.277,0.76,0.519,0.138,22,18,18,18,23,11,18,16,8,3,13,3,21,275
1610612758,70,41,29,0.586,3395.0,2023-24,114.2,113.6,0.6,101.7,20.0,0.241,0.786,0.508,0.13,22,12,10,12,22,12,20,18,6,18,1,11,12,1610612741,71,34,37,0.479,3463.0,2023-24,112.1,113.3,-1.2,98.7,18.2,0.248,0.761,0.498,0.122,2,20,20,20,1,19,17,20,23,14,12,17,5,238
1610612747,71,39,32,0.549,3433.0,2023-24,113.7,113.2,0.4,103.0,20.2,0.196,0.758,0.491,0.132,2,15,14,15,4,13,16,19,5,30,15,20,15,1610612752,70,42,28,0.6,3360.0,2023-24,113.2,110.7,2.5,98.1,17.5,0.295,0.765,0.529,0.135,22,9,8,9,29,15,9,10,29,1,10,1,20,218
1610612749,71,46,25,0.648,3423.0,2023-24,117.3,113.1,4.2,102.6,19.0,0.217,0.77,0.501,0.123,2,5,5,5,14,4,15,6,16,27,5,16,6,1610612742,70,41,29,0.586,3360.0,2023-24,115.7,113.8,1.9,102.7,18.4,0.225,0.746,0.485,0.121,22,12,10,12,29,6,21,12,21,24,23,26,3,246
1610612759,71,15,56,0.211,3423.0,2023-24,107.5,115.0,-7.6,103.6,20.4,0.23,0.76,0.491,0.144,2,28,28,28,14,27,24,26,3,22,14,21,24,1610612739,71,43,28,0.606,3433.0,2023-24,112.9,108.9,3.9,99.4,19.9,0.234,0.769,0.506,0.134,2,8,8,8,4,17,4,8,7,20,7,13,18,218
1610612765,71,12,59,0.169,3423.0,2023-24,108.1,116.6,-8.4,102.5,18.5,0.247,0.779,0.509,0.151,2,30,30,30,14,26,26,27,20,15,4,10,30,1610612753,71,42,29,0.592,3428.0,2023-24,110.9,108.6,2.3,99.5,18.1,0.258,0.782,0.518,0.149,2,9,10,10,10,22,2,11,24,6,2,5,27,210
1610612764,71,13,58,0.183,3413.0,2023-24,108.4,117.3,-8.9,105.0,19.5,0.205,0.719,0.455,0.133,2,29,29,29,18,25,29,29,9,29,30,30,17,1610612756,71,42,29,0.592,3428.0,2023-24,115.4,112.1,3.3,101.2,19.3,0.254,0.751,0.517,0.147,2,9,10,10,10,8,13,9,11,8,19,6,25,252
1610612738,71,57,14,0.803,3433.0,2023-24,120.4,108.9,11.5,99.8,19.2,0.249,0.766,0.519,0.12,2,1,1,1,4,1,3,1,14,12,9,4,2,1610612763,71,24,47,0.338,3428.0,2023-24,104.3,111.3,-7.1,100.7,18.0,0.228,0.749,0.48,0.149,2,24,24,24,10,30,11,25,26,23,21,28,26,222
1610612754,72,40,32,0.556,3461.0,2023-24,117.4,115.7,1.6,104.5,20.9,0.236,0.742,0.488,0.125,1,14,14,14,2,2,25,14,1,19,26,25,7,1610612766,70,17,53,0.243,3370.0,2023-24,106.4,116.7,-10.3,99.8,18.1,0.219,0.749,0.473,0.138,22,27,27,27,27,28,27,30,25,25,20,29,22,214
1610612748,71,39,32,0.549,3413.0,2023-24,111.2,110.2,1.0,98.5,18.9,0.219,0.78,0.495,0.128,2,15,14,15,18,21,8,17,17,26,3,19,11,1610612746,70,44,26,0.629,3365.0,2023-24,117.0,112.7,4.3,99.6,18.8,0.243,0.746,0.504,0.132,22,6,6,6,28,5,14,5,19,17,22,14,16,198
1610612745,70,35,35,0.5,3385.0,2023-24,111.5,110.2,1.3,101.6,17.8,0.251,0.765,0.507,0.126,22,19,19,19,24,20,7,15,28,10,11,12,8,1610612750,71,49,22,0.69,3433.0,2023-24,113.0,106.1,6.9,99.5,19.2,0.234,0.77,0.515,0.142,2,3,4,4,4,16,1,3,13,21,6,7,23,201
1610612760,70,49,21,0.7,3380.0,2023-24,117.3,109.4,7.9,102.3,19.2,0.212,0.733,0.482,0.121,22,3,2,3,25,3,5,2,12,28,28,27,4,1610612761,71,23,48,0.324,3433.0,2023-24,110.6,115.0,-4.3,101.7,20.2,0.245,0.743,0.488,0.135,2,25,25,25,4,24,23,23,4,16,25,23,19,262
1610612749,71,46,25,0.648,3423.0,2023-24,117.3,113.1,4.2,102.6,19.0,0.217,0.77,0.501,0.123,2,5,5,5,14,4,15,6,16,27,5,16,6,1610612762,71,29,42,0.408,3433.0,2023-24,112.8,117.6,-4.8,102.4,19.2,0.285,0.758,0.523,0.15,2,22,22,22,4,18,30,24,15,2,17,2,29,231
1610612757,71,19,52,0.268,3448.0,2023-24,106.2,114.6,-8.4,100.1,16.7,0.272,0.733,0.489,0.149,2,26,26,26,3,29,22,27,30,5,29,22,28,1610612743,71,50,21,0.704,3413.0,2023-24,115.4,111.3,4.1,99.0,20.7,0.256,0.754,0.512,0.126,2,2,2,2,18,7,10,7,2,7,18,9,9,215
1610612766,70,17,53,0.243,3370.0,2023-24,106.4,116.7,-10.3,99.8,18.1,0.219,0.749,0.473,0.138,22,27,27,27,27,28,27,30,25,25,20,29,22,1610612747,71,39,32,0.549,3433.0,2023-24,113.7,113.2,0.4,103.0,20.2,0.196,0.758,0.491,0.132,2,15,14,15,4,13,16,19,5,30,15,20,15,242
1610612758,70,41,29,0.586,3395.0,2023-24,114.2,113.6,0.6,101.7,20.0,0.241,0.786,0.508,0.13,22,12,10,12,22,12,20,18,6,18,1,11,12,1610612739,71,43,28,0.606,3433.0,2023-24,112.9,108.9,3.9,99.4,19.9,0.234,0.769,0.506,0.134,2,8,8,8,4,17,4,8,7,20,7,13,18,246
1610612742,70,41,29,0.586,3360.0,2023-24,115.7,113.8,1.9,102.7,18.4,0.225,0.746,0.485,0.121,22,12,10,12,29,6,21,12,21,24,23,26,3,1610612755,71,39,32,0.549,3418.0,2023-24,113.6,111.8,1.8,100.2,17.9,0.248,0.739,0.488,0.117,2,15,14,15,17,14,12,13,27,13,27,24,1,220
1610612746,70,44,26,0.629,3365.0,2023-24,117.0,112.7,4.3,99.6,18.8,0.243,0.746,0.504,0.132,22,6,6,6,28,5,14,5,19,17,22,14,16,1610612737,70,31,39,0.443,3380.0,2023-24,114.9,116.8,-2.0,102.9,18.3,0.276,0.744,0.501,0.127,22,21,21,21,25,10,28,21,22,4,24,15,10,293
1610612751,71,26,45,0.366,3428.0,2023-24,110.8,113.5,-2.7,99.7,18.9,0.251,0.758,0.496,0.13,2,23,23,23,10,23,19,22,18,9,16,18,13,1610612744,70,36,34,0.514,3390.0,2023-24,114.6,113.4,1.1,102.2,19.9,0.277,0.76,0.519,0.138,22,18,18,18,23,11,18,16,8,3,13,3,21,207
1610612740,71,44,27,0.62,3413.0,2023-24,115.4,109.5,5.9,100.4,19.5,0.25,0.767,0.513,0.132,2,6,7,7,18,9,6,4,10,11,8,8,14,1610612761,71,23,48,0.324,3433.0,2023-24,110.6,115.0,-4.3,101.7,20.2,0.245,0.743,0.488,0.135,2,25,25,25,4,24,23,23,4,16,25,23,19,238
1610612745,70,35,35,0.5,3385.0,2023-24,111.5,110.2,1.3,101.6,17.8,0.251,0.765,0.507,0.126,22,19,19,19,24,20,7,15,28,10,11,12,8,1610612754,72,40,32,0.556,3461.0,2023-24,117.4,115.7,1.6,104.5,20.9,0.236,0.742,0.488,0.125,1,14,14,14,2,2,25,14,1,19,26,25,7,261
1610612742,70,41,29,0.586,3360.0,2023-24,115.7,113.8,1.9,102.7,18.4,0.225,0.746,0.485,0.121,22,12,10,12,29,6,21,12,21,24,23,26,3,1610612751,71,26,45,0.366,3428.0,2023-24,110.8,113.5,-2.7,99.7,18.9,0.251,0.758,0.496,0.13,2,23,23,23,10,23,19,22,18,9,16,18,13,226
1610612753,71,42,29,0.592,3428.0,2023-24,110.9,108.6,2.3,99.5,18.1,0.258,0.782,0.518,0.149,2,9,10,10,10,22,2,11,24,6,2,5,27,1610612748,71,39,32,0.549,3413.0,2023-24,111.2,110.2,1.0,98.5,18.9,0.219,0.78,0.495,0.128,2,15,14,15,18,21,8,17,17,26,3,19,11,216
1610612763,71,24,47,0.338,3428.0,2023-24,104.3,111.3,-7.1,100.7,18.0,0.228,0.749,0.48,0.149,2,24,24,24,10,30,11,25,26,23,21,28,26,1610612752,70,42,28,0.6,3360.0,2023-24,113.2,110.7,2.5,98.1,17.5,0.295,0.765,0.529,0.135,22,9,8,9,29,15,9,10,29,1,10,1,20,236
1610612750,71,49,22,0.69,3433.0,2023-24,113.0,106.1,6.9,99.5,19.2,0.234,0.77,0.515,0.142,2,3,4,4,4,16,1,3,13,21,6,7,23,1610612741,71,34,37,0.479,3463.0,2023-24,112.1,113.3,-1.2,98.7,18.2,0.248,0.761,0.498,0.122,2,20,20,20,1,19,17,20,23,14,12,17,5,252
1610612762,71,29,42,0.408,3433.0,2023-24,112.8,117.6,-4.8,102.4,19.2,0.285,0.758,0.523,0.15,2,22,22,22,4,18,30,24,15,2,17,2,29,1610612760,70,49,21,0.7,3380.0,2023-24,117.3,109.4,7.9,102.3,19.2,0.212,0.733,0.482,0.121,22,3,2,3,25,3,5,2,12,28,28,27,4,241
1610612749,71,46,25,0.648,3423.0,2023-24,117.3,113.1,4.2,102.6,19.0,0.217,0.77,0.501,0.123,2,5,5,5,14,4,15,6,16,27,5,16,6,1610612756,71,42,29,0.592,3428.0,2023-24,115.4,112.1,3.3,101.2,19.3,0.254,0.751,0.517,0.147,2,9,10,10,10,8,13,9,11,8,19,6,25,220
1610612761,71,23,48,0.324,3433.0,2023-24,110.6,115.0,-4.3,101.7,20.2,0.245,0.743,0.488,0.135,2,25,25,25,4,24,23,23,4,16,25,23,19,1610612766,70,17,53,0.243,3370.0,2023-24,106.4,116.7,-10.3,99.8,18.1,0.219,0.749,0.473,0.138,22,27,27,27,27,28,27,30,25,25,20,29,22,240
1610612744,70,36,34,0.514,3390.0,2023-24,114.6,113.4,1.1,102.2,19.9,0.277,0.76,0.519,0.138,22,18,18,18,23,11,18,16,8,3,13,3,21,1610612755,71,39,32,0.549,3418.0,2023-24,113.6,111.8,1.8,100.2,17.9,0.248,0.739,0.488,0.117,2,15,14,15,17,14,12,13,27,13,27,24,1,231
1610612739,71,43,28,0.606,3433.0,2023-24,112.9,108.9,3.9,99.4,19.9,0.234,0.769,0.506,0.134,2,8,8,8,4,17,4,8,7,20,7,13,18,1610612764,71,13,58,0.183,3413.0,2023-24,108.4,117.3,-8.9,105.0,19.5,0.205,0.719,0.455,0.133,2,29,29,29,18,25,29,29,9,29,30,30,17,220
1610612738,71,57,14,0.803,3433.0,2023-24,120.4,108.9,11.5,99.8,19.2,0.249,0.766,0.519,0.12,2,1,1,1,4,1,3,1,14,12,9,4,2,1610612737,70,31,39,0.443,3380.0,2023-24,114.9,116.8,-2.0,102.9,18.3,0.276,0.744,0.501,0.127,22,21,21,21,25,10,28,21,22,4,24,15,10,242
1610612759,71,15,56,0.211,3423.0,2023-24,107.5,115.0,-7.6,103.6,20.4,0.23,0.76,0.491,0.144,2,28,28,28,14,27,24,26,3,22,14,21,24,1610612748,71,39,32,0.549,3413.0,2023-24,111.2,110.2,1.0,98.5,18.9,0.219,0.78,0.495,0.128,2,15,14,15,18,21,8,17,17,26,3,19,11,220
1610612746,70,44,26,0.629,3365.0,2023-24,117.0,112.7,4.3,99.6,18.8,0.243,0.746,0.504,0.132,22,6,6,6,28,5,14,5,19,17,22,14,16,1610612740,71,44,27,0.62,3413.0,2023-24,115.4,109.5,5.9,100.4,19.5,0.25,0.767,0.513,0.132,2,6,7,7,18,9,6,4,10,11,8,8,14,223
1610612758,70,41,29,0.586,3395.0,2023-24,114.2,113.6,0.6,101.7,20.0,0.241,0.786,0.508,0.13,22,12,10,12,22,12,20,18,6,18,1,11,12,1610612765,71,12,59,0.169,3423.0,2023-24,108.1,116.6,-8.4,102.5,18.5,0.247,0.779,0.509,0.151,2,30,30,30,14,26,26,27,20,15,4,10,30,253
1610612754,72,40,32,0.556,3461.0,2023-24,117.4,115.7,1.6,104.5,20.9,0.236,0.742,0.488,0.125,1,14,14,14,2,2,25,14,1,19,26,25,7,1610612744,70,36,34,0.514,3390.0,2023-24,114.6,113.4,1.1,102.2,19.9,0.277,0.76,0.519,0.138,22,18,18,18,23,11,18,16,8,3,13,3,21,240
1610612759,71,15,56,0.211,3423.0,2023-24,107.5,115.0,-7.6,103.6,20.4,0.23,0.76,0.491,0.144,2,28,28,28,14,27,24,26,3,22,14,21,24,1610612753,71,42,29,0.592,3428.0,2023-24,110.9,108.6,2.3,99.5,18.1,0.258,0.782,0.518,0.149,2,9,10,10,10,22,2,11,24,6,2,5,27,238
1610612739,71,43,28,0.606,3433.0,2023-24,112.9,108.9,3.9,99.4,19.9,0.234,0.769,0.506,0.134,2,8,8,8,4,17,4,8,7,20,7,13,18,1610612751,71,26,45,0.366,3428.0,2023-24,110.8,113.5,-2.7,99.7,18.9,0.251,0.758,0.496,0.13,2,23,23,23,10,23,19,22,18,9,16,18,13,213
1610612742,70,41,29,0.586,3360.0,2023-24,115.7,113.8,1.9,102.7,18.4,0.225,0.746,0.485,0.121,22,12,10,12,29,6,21,12,21,24,23,26,3,1610612752,70,42,28,0.6,3360.0,2023-24,113.2,110.7,2.5,98.1,17.5,0.295,0.765,0.529,0.135,22,9,8,9,29,15,9,10,29,1,10,1,20,230
1610612763,71,24,47,0.338,3428.0,2023-24,104.3,111.3,-7.1,100.7,18.0,0.228,0.749,0.48,0.149,2,24,24,24,10,30,11,25,26,23,21,28,26,1610612741,71,34,37,0.479,3463.0,2023-24,112.1,113.3,-1.2,98.7,18.2,0.248,0.761,0.498,0.122,2,20,20,20,1,19,17,20,23,14,12,17,5,228
1610612750,71,49,22,0.69,3433.0,2023-24,113.0,106.1,6.9,99.5,19.2,0.234,0.77,0.515,0.142,2,3,4,4,4,16,1,3,13,21,6,7,23,1610612749,71,46,25,0.648,3423.0,2023-24,117.3,113.1,4.2,102.6,19.0,0.217,0.77,0.501,0.123,2,5,5,5,14,4,15,6,16,27,5,16,6,234
1610612762,71,29,42,0.408,3433.0,2023-24,112.8,117.6,-4.8,102.4,19.2,0.285,0.758,0.523,0.15,2,22,22,22,4,18,30,24,15,2,17,2,29,1610612756,71,42,29,0.592,3428.0,2023-24,115.4,112.1,3.3,101.2,19.3,0.254,0.751,0.517,0.147,2,9,10,10,10,8,13,9,11,8,19,6,25,244
1610612743,71,50,21,0.704,3413.0,2023-24,115.4,111.3,4.1,99.0,20.7,0.256,0.754,0.512,0.126,2,2,2,2,18,7,10,7,2,7,18,9,9,1610612747,71,39,32,0.549,3433.0,2023-24,113.7,113.2,0.4,103.0,20.2,0.196,0.758,0.491,0.132,2,15,14,15,4,13,16,19,5,30,15,20,15,220
1610612765,71,12,59,0.169,3423.0,2023-24,108.1,116.6,-8.4,102.5,18.5,0.247,0.779,0.509,0.151,2,30,30,30,14,26,26,27,20,15,4,10,30,1610612757,71,19,52,0.268,3448.0,2023-24,106.2,114.6,-8.4,100.1,16.7,0.272,0.733,0.489,0.149,2,26,26,26,3,29,22,27,30,5,29,22,28,250
1610612755,71,39,32,0.549,3418.0,2023-24,113.6,111.8,1.8,100.2,17.9,0.248,0.739,0.488,0.117,2,15,14,15,17,14,12,13,27,13,27,24,1,1610612737,70,31,39,0.443,3380.0,2023-24,114.9,116.8,-2.0,102.9,18.3,0.276,0.744,0.501,0.127,22,21,21,21,25,10,28,21,22,4,24,15,10,248
1610612764,71,13,58,0.183,3413.0,2023-24,108.4,117.3,-8.9,105.0,19.5,0.205,0.719,0.455,0.133,2,29,29,29,18,25,29,29,9,29,30,30,17,1610612738,71,57,14,0.803,3433.0,2023-24,120.4,108.9,11.5,99.8,19.2,0.249,0.766,0.519,0.12,2,1,1,1,4,1,3,1,14,12,9,4,2,262
1610612761,71,23,48,0.324,3433.0,2023-24,110.6,115.0,-4.3,101.7,20.2,0.245,0.743,0.488,0.135,2,25,25,25,4,24,23,23,4,16,25,23,19,1610612745,70,35,35,0.5,3385.0,2023-24,111.5,110.2,1.3,101.6,17.8,0.251,0.765,0.507,0.126,22,19,19,19,24,20,7,15,28,10,11,12,8,211
1610612766,70,17,53,0.243,3370.0,2023-24,106.4,116.7,-10.3,99.8,18.1,0.219,0.749,0.473,0.138,22,27,27,27,27,28,27,30,25,25,20,29,22,1610612749,71,46,25,0.648,3423.0,2023-24,117.3,113.1,4.2,102.6,19.0,0.217,0.77,0.501,0.123,2,5,5,5,14,4,15,6,16,27,5,16,6,204
1610612743,71,50,21,0.704,3413.0,2023-24,115.4,111.3,4.1,99.0,20.7,0.256,0.754,0.512,0.126,2,2,2,2,18,7,10,7,2,7,18,9,9,1610612758,70,41,29,0.586,3395.0,2023-24,114.2,113.6,0.6,101.7,20.0,0.241,0.786,0.508,0.13,22,12,10,12,22,12,20,18,6,18,1,11,12,241
1610612740,71,44,27,0.62,3413.0,2023-24,115.4,109.5,5.9,100.4,19.5,0.25,0.767,0.513,0.132,2,6,7,7,18,9,6,4,10,11,8,8,14,1610612747,71,39,32,0.549,3433.0,2023-24,113.7,113.2,0.4,103.0,20.2,0.196,0.758,0.491,0.132,2,15,14,15,4,13,16,19,5,30,15,20,15,261
